Author,Title,Orginal Author,Translator,Editor,Language,No of pages,Publisher,Year of Published,Category,Subject,Price,ISBN,Book format
Translator,45.புனிதப் பாவங்களின் இந்தியா,அருண் எழுத்தச்சன்,யூமா வாசுகி,-,தமிழ்,256,காலச்சுவடு,2022,"கட்டுரை,மொழிப்பெயர்ப்பு",பெண்கள்,325,9789355231482,paperback
Translator,நாபாம் சிறுமி,நிக் உட்,யூமா வாசுகி,-,தமிழ்,-,பாரதி புத்தகாலயம்,2021,"நேர்காணல், மொழிபெயர்ப்பு",புகைப்படக் கலை,45,-,paperback
Translator,46.சாக்ரடீஸுக்கு விஷம் கொடுத்தது ஏன்?,எம். எம். சுசீந்திரன்,யூமா வாசுகி,-,தமிழ்,-,ஏனையவை,2021," மொழிபெயர்ப்பு, வாழ்க்கை வரலாறு",-,-,-,paperback
Translator,47.பறக்கும் திமிங்கிலம்,-,யூமா வாசுகி,-,தமிழ்,-,பாரதி புத்தகாலயம்,2019,நாட்டுப்புறக் கதைகள்,-,140,-,paperback
Translator,48.ஆசாவின் மண்ணெழுத்துகள்,ஏ. கே. ஷிபுராஜ்,யூமா வாசுகி,-,தமிழ்,-,பாரதி புத்தகாலயம்,2019,"கட்டுரை, மொழிபெயர்ப்பு",சூழலியல்,100,-,paperback
Translator,49.பேரன்பின் பூக்கள்,சுமங்களா,யூமா வாசுகி,-,தமிழ்,-,பாரதி புத்தகாலயம்,2019,சிறுவர் கதை,-,350,-,paperback
Translator,50.வால்கா முதல் கங்கை வரை (நியூ செஞ்சுரி புக் ஹவுஸ்),ராகுல் சாங்கிருத்தியாயன்,யூமா வாசுகி,-,தமிழ்,446,நியூசெஞ்சுரி புக் ஹவுஸ்,2018,"மொழிபெயர்ப்பு, வரலாறு",-,375,9789388050203,paperback
Translator,51.பாபா ஆம்தே: மனிதத்தின் திருத்தூதர்,கோபி ஆனயடி,யூமா வாசுகி,-,தமிழ்,-,பாரதி புத்தகாலயம்,2018,"மொழிபெயர்ப்பு, வாழ்க்கை வரலாறு",-,130,-,paperback
Translator,52.லட்சத்தில் ஒருவன்,ஷோலெம் அலெய்க்கெம்,யூமா வாசுகி,-,தமிழ்,104,நியூசெஞ்சுரி புக் ஹவுஸ்,2017,"நாவல்,மொழிப்பெயர்ப்பு",-,85,9788123433875,paperback
Translator,53.சிவப்புத் தலைக்குட்டையணிந்த பாப்ளார் மரக்கன்று,சிங்கிஸ் ஐத்மாத்தவ்,யூமா வாசுகி,-,தமிழ்,148,நியூசெஞ்சுரி புக் ஹவுஸ்,2017,"நாவல்,மொழிப்பெயர்ப்பு",-,125,9788123433905,paperback
Translator,54.குட்டி இளவரசன் (பாரதி புத்தகாலயம்),அந்த்வான் து செந்த்-எக்சுபெரி,யூமா வாசுகி,-,தமிழ்,64,பாரதி புத்தகாலயம்,2017,"நாவல்,மொழிப்பெயர்ப்பு",-,70,9789380325163,paperback
Translator,55.துனியா,ஷீபா இ. கே.,யூமா வாசுகி,-,தமிழ்,140,நியூசெஞ்சுரி புக் ஹவுஸ்,2016,"நாவல்,மொழிப்பெயர்ப்பு",-,110,9788123431475,paperback
Translator,56.நீலலோகிதம்,ஷீபா இ. கே.,யூமா வாசுகி,-,தமிழ்,140,நியூசெஞ்சுரி புக் ஹவுஸ்,2016,சிறுகதை,-,110,9788123431185,paperback
Translator,57.பரலோக வசிப்பிடங்கள்,தோமஸ் ஜோஸப்,யூமா வாசுகி,-,தமிழ்,172,நியூசெஞ்சுரி புக் ஹவுஸ்,2016,நாவல்,-,130,9788123431178,paperback
Translator,58.அரிவாள் ஜீவிதம்,ஜோஸ் பாழூக்காரன்,யூமா வாசுகி,-,தமிழ்,236,நியூசெஞ்சுரி புக் ஹவுஸ்,2016,"நாவல்,மொழிப்பெயர்ப்பு",விளிம்புநிலை மக்கள்,180,9788123431161,paperback
Translator,59.உயிர்களிடத்து அன்பு வேணும்,-,யூமா வாசுகி,-,தமிழ்,80,எஸ். ஆர். வி. தமிழ்ப் பதிப்பகம்,2016,சிறுவர் கதை,சூழலியல்,160,-,paperback
Translator,60.கண்ணாடி,-,யூமா வாசுகி,-,தமிழ்,88,எஸ். ஆர். வி. தமிழ்ப் பதிப்பகம்,2016,"சிறுவர் கதை, மொழிபெயர்ப்பு",-,170,-,paperback
Translator,61.மகிழ்ச்சியான இளவரசன் (நியூசெஞ்சுரி புக் ஹவுஸ்),ஆஸ்கார் வைல்டு,யூமா வாசுகி,-,தமிழ்,96,நியூசெஞ்சுரி புக் ஹவுஸ்,2015,சிறுவர் கதை,-,70,9788123427041,paperback
Translator,62.புத்தக தேவதையின் கதை,பேரா. எஸ். சிவதாஸ்,யூமா வாசுகி,-,தமிழ்,104,பாரதி புத்தகாலயம்,2015,நாவல்,-,70,9789385377013,paperback
Translator,63.சிரஞ்சீவி,டாக்டர் பாலகிருஷ்ணன் செரூப்பா,யூமா வாசுகி,-,தமிழ்,96,பாரதி புத்தகாலயம்,2015,மொழிபெயர்ப்பு,சூழலியல்,60,-,paperback
Translator,64.அழகான அம்மா: ரஷ்ய சிறார் கதைகள்,-,யூமா வாசுகி,-,தமிழ்,362,நியூசெஞ்சுரி புக் ஹவுஸ்,2015," சிறுவர் கதை, மொழிபெயர்ப்பு",-,290,9788123430331,paperback
Translator,65.சிம்புவின் உலகம்,சி. ஆர். தாஸ்,யூமா வாசுகி,-,தமிழ்,96,பாரதி புத்தகாலயம்,2015,"சிறுவர் கதை, மொழிபெயர்ப்பு",சூழலியல்,70,-,paperback
Translator,66.மரகதநாட்டு மந்திரவாதி,எல். பிராங்க்போம்,யூமா வாசுகி,-,தமிழ்,144,பாரதி புத்தகாலயம்,2015,"நாவல்,மொழிப்பெயர்ப்பு",-,90,-,paperback
Translator,67.கறுப்பழகன்,அன்னா சிவெல்,யூமா வாசுகி,-,தமிழ்,208,பாரதி புத்தகாலயம்,2015,"நாவல்,மொழிப்பெயர்ப்பு",-,130,-,paperback
Translator,68.சார்லி சாப்ளின் (பாரதி புத்தகாலயம்),பி. பி. கே. பொதுவால்,யூமா வாசுகி,-,தமிழ்,96,பாரதி புத்தகாலயம்,2014,"மொழிபெயர்ப்பு, வாழ்க்கை வரலாறு",-,80,9789384421540,paperback
Translator,69.மாத்தன் மண்புழுவின் வழக்கு,பேரா.எஸ்.சிவதாஸ்,யூமா வாசுகி,-,தமிழ்,102,பாரதி புத்தகாலயம்,2014,-,சூழலியல்,100,9789384421533,paperback
Translator,70.கண்ணாடிக் கல்லறைகள்,-,யூமா வாசுகி,-,தமிழ்,252,நியூசெஞ்சுரி புக் ஹவுஸ்,2014,சிறுகதை,-,190,9788123426648,paperback
Translator,71.பதினான்காவது அறை (நியூ செஞ்சுரி புக் ஹவுஸ்),-,யூமா வாசுகி,ஆல்ஃபிரட் ஹிட்ச்காக்,தமிழ்,148,நியூசெஞ்சுரி புக் ஹவுஸ்,2014,சிறுகதை,-,115,9788123427522,paperback
Translator,72.அஞ்சி நடுங்குவது எப்படி?,-,யூமா வாசுகி,-,தமிழ்,176,நியூசெஞ்சுரி புக் ஹவுஸ்,2014,நாவல்,-,130,9788123423319,paperback
Translator,73.ஏழு நிறப் பூ: ரஷ்ய சிறார் கதைகள்,-,யூமா வாசுகி,-,தமிழ்,124,நியூசெஞ்சுரி புக் ஹவுஸ்,2014,"சிறுவர் கதை, மொழிபெயர்ப்பு",-,95,9788123428109,paperback
Translator,74.பஷீர்: தனி வழியிலோர் ஞானி,பேரா. எம். கே. ஸாநு,யூமா வாசுகி,-,தமிழ்,-,பாரதி புத்தகாலயம்,2014,"மொழிபெயர்ப்பு, வாழ்க்கை வரலாறு",இலக்கியம்,180,-,paperback
Translator,75.சூபி கதைகள்,-,யூமா வாசுகி,-,தமிழ்,128,நல்ல நிலம் பதிப்பகம்,2014,"சிறுகதை,மொழிப்பெயர்ப்பு","இஸ்லாம் / முஸ்லிம்கள், ஆன்மிகம், சூஃபியிசம்",100,-,paperback
Translator,76.வாடகைத் தொட்டில்,ஜி. பிரஜேஷ் ஸென்,யூமா வாசுகி,-,தமிழ்,129,நல்ல நிலம் பதிப்பகம்,2014,"கட்டுரை, மொழிபெயர்ப்பு",-,100,-,paperback
Translator,77.ஹான்ஸ் கிறிஸ்டியன் ஆண்டர்சன் கதைகள்,ஆண்டர்ஸன்,யூமா வாசுகி,-,தமிழ்,328,பாரதி புத்தகாலயம்,2014,"சிறுகதை,மொழிப்பெயர்ப்பு",-,300,-,paperback
Translator,78.கண்ணாடிக் கல்லறை,ஆல்ஃபிரட் ஹிட்ச்காக்,யூமா வாசுகி,-,தமிழ்,252,நியூசெஞ்சுரி புக் ஹவுஸ்,2014,சிறுகதை,-,190,-,paperback
Translator,79.ரத்தம் விற்பவனின் சரித்திரம்,யூ ஹுவா,யூமா வாசுகி,-,தமிழ்,304,சந்தியா பதிப்பகம்,2014,"நாவல்,மொழிப்பெயர்ப்பு",பண்பாடு,250,9789384915087,paperback
Translator,80.ரோமாபுரி யாத்திரை,பாரேம்மாக்கல் கோவர்ணதோர்,யூமா வாசுகி,-,தமிழ்,448,சந்தியா பதிப்பகம்,2014,பயணக்குறிப்பு,ஐரோப்பா,380,-,paperback
Translator,81.கசாக்கின் இதிகாசம்,ஓ.வி.விஜயன்,யூமா வாசுகி,-,தமிழ்,240,காலச்சுவடு,2014,"நாவல்,மொழிப்பெயர்ப்பு",-,290,9789384641160,paperback
Translator,82.நதியைத் திருடிய கள்வன்,-,யூமா வாசுகி,-,தமிழ்,218,நியூசெஞ்சுரி புக் ஹவுஸ்,2013,"சிறுவர் கதை, மொழிபெயர்ப்பு",நாட்டாரியல,165,9788123423326,paperback
Translator,83.என் வாழ்க்கை தரிசனம்,பேரா. ஜான் சி. ஜேக்கப்,யூமா வாசுகி,டி. எஸ். ரவிச்சந்திரன்,தமிழ்,84,புலம் வெளியீடு,2013,தன்வரலாறு,சூழலியல்,60,-,paperback
Translator,84.கலிவரின் பயணங்கள்,ஜோனதன் ஸ்விப்ட்,யூமா வாசுகி,-,தமிழ்,301,நியூசெஞ்சுரி புக் ஹவுஸ்,2013,நாவல்,அதிபுனைவு,260,9788123425191,paperback
Translator,85.நித்ய கன்னி (நியூ செஞ்சுரி புக் ஹவுஸ்),தகழி சிவசங்கரப்பிள்ளை,யூமா வாசுகி,-,தமிழ்,108,நியூசெஞ்சுரி புக் ஹவுஸ்,2013,"நாவல்,மொழிப்பெயர்ப்பு",-,90,-,paperback
Translator,86.பினாச்சியோ,கார்லோ கொலோடி,யூமா வாசுகி,-,தமிழ்,208,பாவை பப்ளிகேஷன்ஸ்,2012,"நாவல்,மொழிப்பெயர்ப்பு",-,125,9788177357295,paperback
Translator,87.மகிழ்ச்சியான இளவரசன்,ஆஸ்கார் வைல்டு,யூமா வாசுகி,-,தமிழ்,96,புலம் வெளியீடு,2012,"சிறுவர் கதை, மொழிபெயர்ப்பு",-,70,-,paperback
Translator,88.சோனியாவும் டிசம்பர் ராஜாவும்,-,யூமா வாசுகி,-,தமிழ்,-,பாரதி புத்தகாலயம்,2012,-,-,70,-,paperback
Translator,89.பதினான்காவது அறை,ஆல்ஃபிரட் ஹிட்ச்காக்,யூமா வாசுகி,-,தமிழ்,160,நற்றிணை பதிப்பகம்,2012,"சிறுகதை,மொழிப்பெயர்ப்பு",பேய்க்கதை,160,9789382648048,paperback
Translator,90.தாத்ரிக் குட்டியின் ஸ்மார்த்த விசாரம்,ஆலங்கோடு லீலா கிருஷ்ணன்,யூமா வாசுகி,-,தமிழ்,96,சந்தியா பதிப்பகம்,2012," கட்டுரை, மொழிபெயர்ப்பு",பண்பாடு,70,9789381343296,paperback
Translator,91.நினைவுக் குறிப்புகள்,அன்னா தஸ்தயேவ்ஸ்கி,யூமா வாசுகி,-,தமிழ்,80,பாரதி புத்தகாலயம்,2011,"மொழிபெயர்ப்பு, வாழ்க்கை வரலாறு",-,45,-,paperback
Translator,92.வானவில் பறவையின் கதை,-,யூமா வாசுகி,-,தமிழ்,96,பாரதி புத்தகாலயம்,2011,-,-,80,-,paperback
Translator,93.பெரிய மரமும் சிறிய புல்லும்,-,யூமா வாசுகி,-,தமிழ்,80,பாரதி புத்தகாலயம்,2011,சிறுவர் கதை,-,75,9789383661152,paperback
Translator,94.ஒற்றைக் கால் நண்டு,-,யூமா வாசுகி,-,தமிழ்,64,பாரதி புத்தகாலயம்,2010,சிறுவர் கதை,-,50,9789380325224,paperback
Translator,95.மின்மினிக் காடு,கே. கே. கிருஷ்ணகுமார்,யூமா வாசுகி,-,தமிழ்,248,பாரதி புத்தகாலயம்,2009,"சிறுவர் கதை, மொழிபெயர்ப்பு",-,40,-,paperback
Translator,96.உலகைக் குலுக்கிய 10 நாட்கள்,கவிஞர் வி. பத்மநாபன்,யூமா வாசுகி,-,தமிழ்,-,பாரதி புத்தகாலயம்,-,சிறுவர் கதை,-,45,-,paperback
Translator,97.சாக்ரடீஸீக்கு விஷம் கொடுத்தது ஏன்?,எம்.எம். சசீந்திரன்,யூமா வாசுகி,-,தமிழ்,-,பாரதி புத்தகாலயம்,-,சிறுவர் கதை,-,50,-,paperback
Translator,98.சின்னச் சின்ன ஞானங்கள்,நித்ய சைதன்ய யதி,யூமா வாசுகி,-,தமிழ்,-,தன்னறம் நூல்வெளி,-,கட்டுரை," மெய்யியல், இந்து மதம்",150,-,paperback
Translator,99.பலகோடி வருடங்களுக்கு முன்னர்,-,யூமா வாசுகி,-,தமிழ்,-,பாரதி புத்தகாலயம்,-,மொழிபெயர்ப்பு,-,-,-,paperback
Translator,100.சக்கரமும் சைக்கிளும்,-,யூமா வாசுகி,-,தமிழ்,-,பாரதி புத்தகாலயம்,-,கட்டுரை,அறிவியல் / தொழில்நுட்பம்,210,-,paperback
Translator,101.இலக்கியம் வாழ்க்கையைப் பாதிக்கும் சக்தி,எம். டி. வாசுதேவன் நாயர்,யூமா வாசுகி,-,தமிழ்,-,பாரதி புத்தகாலயம்,-,"நேர்காணல், மொழிபெயர்ப்பு",இலக்கியம்,45,-,paperback
Translator,102.என் வாழ்க்கை: மலையாள நடிகை கதீஜா நேர்காணல்,நடிகை கதீஜா,யூமா வாசுகி,பி. ஸக்கீர் ஹுஸைன்,தமிழ்,-,பாரதி புத்தகாலயம்,-,"நேர்காணல்,மொழிப்பெயர்ப்பு","சினிமா, இஸ்லாம் / முஸ்லிம்கள்",60,-,paperback
Editer,103.டேபிள் டென்னிஸ் (பாரதி புத்தகாலயம்),கோபிகிருஷ்ணன்,யூமா வாசுகி,-,தமிழ்,-,பாரதி புத்தகாலயம்,-,நேர்காணல்,-,40,-,paperback
Translator,104.தியா,பி. வி. சுகுமாரன்,யூமா வாசுகி,-,தமிழ்,-,பாரதி புத்தகாலயம்,-,"நாவல்,மொழிப்பெயர்ப்பு",-,110,-,paperback
Translator,105.பெனி எனும் சிறுவன்,கிகோ புளூஷி,யூமா வாசுகி,-,தமிழ்,240,பாரதி புத்தகாலயம்,-,-,-,220,-,paperback
Translator,106.பூக்கதைகள்,கே. கே. கிருஷ்ணகுமார்,யூமா வாசுகி,-,தமிழ்,32,பாரதி புத்தகாலயம்,-," சிறுவர் கதை, மொழிபெயர்ப்பு",-,20,-,paperback
Translator,107.மணி முத்துகள்,கே.சதீஷ்,யூமா வாசுகி,-,தமிழ்,-,பாரதி புத்தகாலயம்,-,"சிறுவர் கதை, மொழிபெயர்ப்பு",-,35,9789382826200,paperback
Translator,1.தாஸ்தோவ்ஸ்கி சிறுகதைகள்,ஃபியோதர் தஸ்தயேவ்ஸ்கி,சி.எஸ். வெங்கடேஸ்வரண்,-,தமிழ்,-,சந்தியா பதிப்பகம்,2024,"சிறுகதை,மொழிப்பெயர்ப்பு",-,110,-,paperback
Translator,2.கான்பூர் கலகம்,சர் ஜார்ஜ் ட்ரெவல்யன்,சி. எஸ். வெங்கடேஸ்வரன்,-,தமிழ்,136,சந்தியா பதிப்பகம்,2016,வரலாறு,இந்திய சுதந்திரப் போராட்டம்,120,9789384915858,paperback
Translator,3.ஆங்கிலேயர்கள் இல்லாத இந்தியா,பியர் லோட்டி,சி. எஸ். வெங்கடேஸ்வரன்,-,தமிழ்,216,சந்தியா பதிப்பகம்,2013," கட்டுரை, மொழிபெயர்ப்பு",பண்டைய இந்தியா,280,9789381343432,paperback
பல்வந்த் சிங்,1.பல்வந்த் சிங்கின் தேர்ந்தெடுத்த சிறுகதைகள்,,பட்டு எம். பூபதி,கோபிசந்த் நாரங்க்,தமிழ்,320,சாகித்திய அகாடெமி,2022,"சிறுகதை,மொழிப்பெயர்ப்பு",-,525,9789355483089,paperback
சுரேஷ்குமார இந்திரஜித்,1.அபூர்வ கணம்,-,-,-,தமிழ்,-,காலச்சுவடு,2024,சிறுகதை,-,180,9789361103735,Paperback
"""",2.பிறவிப் பெருங்கடல்,-,-,-,தமிழ்,-,எதிர் வெளியீடு,2024,நாவல்,-,190,9788119576586,Paperback
"""",3.பெரியம்மை,-,-,-,தமிழ்,-,காலச்சுவடு,2023,சிறுகதை,-,180,9788119034642,Paperback
"""",4.எடின்பரோவின் குறிப்புகள்,-,-,-,தமிழ்,-,காலச்சுவடு,2023,நாவல்,-,160,9788119034253,Paperback
"""",5.சுரேஷ்குமார இந்திரஜித் சிறுகதைகள் (1981-2020),-,-,-,தமிழ்,656,காலச்சுவடு,2023,சிறுகதை,-,825,9789355232489,Paperback
"""",6.தாரிணியின் சொற்கள்,-,-,-,தமிழ்,144,காலச்சுவடு,2023,சிறுகதை,-,180,9789355232366,Paperback
"""",7.சுரேஷ்குமார இந்திரஜித் நேர்காணல்கள்,-,-,-,தமிழ்,166,அழிசி பதிப்பகம்,2022,நேர்காணல்,இலக்கியம்,200,9789357683807,Paperback
"""",8.நான் லலிதா பேசுகிறேன்,-,-,-,தமிழ்,-,காலச்சுவடு,2022,நாவல்,-,190,-,Paperback
"""",9.ஒரு பாடகி ஒரு மாயப்பிறவி,-,-,-,தமிழ்,128,காலச்சுவடு,2021,நாவல்,-,150,9789355230003,Paperback
"""",10.அம்பிகாவும் எட்வர்ட் ஜென்னரும்,-,-,-,தமிழ்,176,காலச்சுவடு,2020,நாவல்,-,200,9789390224913,Paperback
"""",11.பின்னணிப் பாடகர்,-,-,-,தமிழ்,-,எழுத்து பிரசுரம் (Tamil imprint of Zero Degree Publishing),2020,சிறுகதை,-,140,-,Paperback
"""",12.கடலும் வண்ணத்துப்பூச்சிகளும்,-,-,-,தமிழ்,104,காலச்சுவடு,2019,நாவல்,-,125,9788194302742,Paperback
"""",13.பின்நவீனத்துவவாதியின் மனைவி,-,-,சுனில் கிருஷ்ணன்,தமிழ்,-,காலச்சுவடு,2019,சிறுகதை,-,225,9789386820921,Paperback
"""",14.இடப்பக்க மூக்குத்தி,-,-,-,தமிழ்,88,உயிர்மை பதிப்பகம்,2017,கவிதை,-,85,9789385104985,Paperback
"""",15.மாபெரும் சூதாட்டம்,-,-,-,தமிழ்,240,காலச்சுவடு,2015,சிறுகதை,-,275,9788189359164,Paperback
"""",16.நள்ளிரவில் சூரியன்,-,-,-,தமிழ்,208,நற்றிணை பதிப்பகம்,2014,சிறுகதை,-,180,9789382648222,Paperback
"""",17.நடன மங்கை,-,-,-,தமிழ்,80,உயிர்மை பதிப்பகம்,2013,சிறுகதை,-,60,9789381975336,Paperback
"""",18.நானும் ஒருவன்,-,-,-,தமிழ்,-,காலச்சுவடு,2012,சிறுகதை,-,160,9789381969410,Paperback
"""",19.அவரவர் வழி,-,-,-,தமிழ்,,உயிர்மை பதிப்பகம்,-,சிறுகதை,-,50,-,Paperback
வண்ணதாசன்,1.அகிலம்,-,-,-,தமிழ்,-,சந்தியா பதிப்பகம்,2023,சிறுகதை,-,185,9789395442428,Paperback
"""",2.அகம் புறம் (சந்தியா பதிப்பகம்),-,-,-,தமிழ்,-,சந்தியா பதிப்பகம்,2021,கட்டுரை,-,270,-,Paperback
"""",3.ஓர் உல்லாசப் பயணம்,-,-,-,தமிழ்,-,வானம் பதிப்பகம்,2021,நாவல்,-,40,-,Paperback
"""",4.தீரா நதி,-,-,-,தமிழ்,-,சந்தியா பதிப்பகம்,2020,-,-,185,-,Paperback
"""",5.உயரப் பறத்தல்,-,-,-,தமிழ்,-,சந்தியா பதிப்பகம்,2019,கவிதை,-,175,9789381319666,Paperback
"""",6.பெய்தலும் ஓய்தலும்,-,-,-,தமிழ்,136,சந்தியா பதிப்பகம்,2019,சிறுகதை,இஸ்லாம் / முஸ்லிம்கள்,165,9789387499669,Paperback
"""",7.மதுரம்,-,-,-,தமிழ்,-,சந்தியா பதிப்பகம்,2019,சிறுகதை,-,130,-,Paperback
"""",8.கமழ்ச்சி,-,-,-,தமிழ்,208,சந்தியா பதிப்பகம்,2017,சிறுகதை,-,250,978938499089,Paperback
"""",9.ஒரு சிறு இசை,-,-,-,தமிழ்,160,சந்தியா பதிப்பகம்,2017,சிறுகதை,-,190,9789381343647,Paperback
"""",10.நடுகை,-,-,-,தமிழ்,183,சந்தியா பதிப்பகம்,2017,சிறுகதை,-,240,9789381319673,Paperback
"""",11.பெயர் தெரியாமல் ஒரு பறவை,-,-,-,தமிழ்,112,சந்தியா பதிப்பகம்,2017,சிறுகதை,-,140,9789381319635,Paperback
"""",12.சமவெளி,-,-,-,தமிழ்,128,சந்தியா பதிப்பகம்,2017,சிறுகதை,-,150,9789381319628,Paperback
"""",13.மனுஷா மனுஷா,-,-,-,தமிழ்,104,சந்தியா பதிப்பகம்,2017,சிறுகதை,-,110,9789381319611,Paperback
"""",14.கனிவு,-,-,-,தமிழ்,144,சந்தியா பதிப்பகம்,2017,சிறுகதை,-,135,9789381319604,Paperback
"""",15.கலைக்க முடியாத ஒப்பனைகள்,-,-,-,தமிழ்,176,சந்தியா பதிப்பகம்,2017,சிறுகதை,-,165,9789381319321,Paperback
"""",16.நாபிக் கமலம்,-,-,-,தமிழ்,160,சந்தியா பதிப்பகம்,2015,சிறுகதை,-,190,9789384915490,Paperback
"""",17.சின்ன விஷயங்களின் மனிதன்,-,-,-,தமிழ்,200,சந்தியா பதிப்பகம்,2014,கட்டுரை,-,240,9789384915001,Paperback
"""",18.சின்னு முதல் சின்னு வரை,-,-,-,தமிழ்,80,சந்தியா பதிப்பகம்,2014,நாவல்,-,75,9789381343937,Paperback
"""",19.தோட்டத்திற்கு வெளியிலும் சில பூக்கள்,-,-,-,தமிழ்,120,சந்தியா பதிப்பகம்,2010,சிறுகதை,-,140,-,Paperback
"""",20.ஒளியிலே தெரிவது,-,-,-,தமிழ்,160,சந்தியா பதிப்பகம்,2010,சிறுகதை,-,190,-,Paperback
"""",21.அகம் புறம்,-,-,-,தமிழ்,-,விகடன் பிரசுரம்,-,கட்டுரை,-,135,-,Paperback
"""",22.சில இறகுகள் சில பறவைகள்,-,-,-,தமிழ்,208,சந்தியா பதிப்பகம்,-,கடிதம்,-,210,9789381319864,Paperback
"""",23.கிருஷ்ணன் வைத்த வீடு,-,-,-,தமிழ்,112,சந்தியா பதிப்பகம்,-,சிறுகதை,-,135,-,Paperback
அ.வெண்ணிலா,1.படுசுடர் தண்டாக் காதல்,-,-,-,தமிழ்,64,அகநி வெளியீடு,2024,கவிதை,-,100,9789393866899,Paperback
"""",2.நீரதிகாரம் (இரண்டு பாகங்கள்),-,-,-,தமிழ்,-,விகடன் பிரசுரம்,2024,நாவல்,வரலாறு,1500,9789394265172,Hardcover
"""",3.கண்ணம்மாக்கள் மரிப்பதில்லை,-,-,-,தமிழ்,232,அகநி வெளியீடு,2023,-,-,250,9789382810988,Paperback
"""",4.பேரன்பு ஒளிரும் சிற்றகல்,-,-,-,தமிழ்,-,அகநி வெளியீடு,2022,கட்டுரை,இலக்கியம்,150,-,Paperback
Editor,5.இந்திய சரித்திரக் களஞ்சியம் (8 தொகுதிகள்),ப. சிவனடி,-,அ.வெண்ணிலா,தமிழ்,4600,அகநி வெளியீடு,2021,வரலாறு,பண்டைய இந்தியா,7500,9788192178516,Hardcover
"""",6.இந்திர நீலம்,-,-,-,தமிழ்,-,அகநி வெளியீடு,2020,சிறுகதை,-,150,-,Paperback
"""",7.கனவும் விடியும்,-,-,-,தமிழ்,-,சாகித்திய அகாடெமி,2019,கவிதை,-,200,9789387989344,Paperback
"""",8.தேவரடியார்: கலையே வாழ்வாக,-,-,-,தமிழ்,-,அகநி வெளியீடு,2019,கட்டுரை,கலை,300,9789382810483,Paperback
"""",9.மரணம் ஒரு கலை,-,-,-,தமிழ்,-,தமிழ் திசை,2019,கட்டுரை,-,170,-,Paperback
"""",10.கங்காபுரம்,-,-,-,தமிழ்,520,அகநி வெளியீடு,2019,நாவல்,-,500,9789382810490,Paperback
"""",11.எங்கிருந்து தொடங்குவது,-,-,-,தமிழ்,144,அகநி வெளியீடு,2017,கட்டுரை,குடும்பம் / உறவு,100,9789382810407,Paperback
"""",12.தேர்தலின் அரசியல்,-,-,-,தமிழ்,104,அகநி வெளியீடு,2016,கட்டுரை,தமிழக அரசியல்,100,9789382810278,Paperback
"""",13.ததும்பி வழியும் மௌனம்,-,-,-,தமிழ்,-,சூரியன் பதிப்பகம்,2015,கட்டுரை,-,160,-,Paperback
"மு. இராஜேந்திரன் இஆப, மு. இராஜேந்திரன் இஆப",14.கம்பலை முதல்,-,-,-,தமிழ்,172,அகநி வெளியீடு,2015,கட்டுரை,தமிழ்நாடு,150,9789382810216,Paperback
"""",15.எரியத் துவங்கும் கடல்,-,-,-,தமிழ்,352,அகநி வெளியீடு,2014,கவிதை,-,300,9789382810124,Paperback
"""",16.மீதமிருக்கும் சொற்கள்,-,-,-,தமிழ்,624,அகநி வெளியீடு,2014,சிறுகதை,பெண்கள்,500,9789382810131,Paperback
"""",17.நிகழ்முகம்,-,-,-,தமிழ்,160,அகநி வெளியீடு,2012,நேர்காணல்,-,150,-,Paperback
"""",18.துரோகத்தின் நிழல்,-,-,-,தமிழ்,104,அகநி வெளியீடு,2012,கவிதை,-,60,9789382810018,Paperback
"""",19.இரவு வரைந்த ஓவியம்,-,-,-,தமிழ்,64,அகநி வெளியீடு,2010,கவிதை,-,40,-,Paperback
"""",20.ஆதியில் சொற்கள் இருந்தன,-,-,-,தமிழ்,80,அகநி வெளியீடு,2008,கவிதை,-,100,-,Paperback
"""",21.இசைக்குறிப்புகள் நிறையும் மைதானம்,-,-,-,தமிழ்,80,அகநி வெளியீடு,2008,கவிதை,-,60,-,Paperback
"""",22.கனவிருந்த கூடு,-,-,-,தமிழ்,-,அகநி வெளியீடு,-,கடிதம்,-,30,-,Paperback
"""",23.நீரிலலையும் முகம்,-,-,-,தமிழ்,64,அகநி வெளியீடு,-,கவிதை,-,120,-,Paperback
Editor,24.மீதமிருக்கும் சொற்கள் (நியூ செஞ்சுரி புக் ஹவுஸ்),-,-,அ.வெண்ணிலா,தமிழ்,-,நியூசெஞ்சுரி புக் ஹவுஸ்,-,சிறுகதை,-,275,-,Paperback
Editor,25.கனவும் விடிவும்,-,-,அ.வெண்ணிலா,தமிழ்,-,சாகித்திய அகாடெமி,-,கவிதை,-,-,-,Paperback
"மு. இராஜேந்திரன் இஆப, மு. இராஜேந்திரன் இஆப",26.வந்தவாசிப் போர் 250,-,-,-,தமிழ்,-,அகநி வெளியீடு,-,வரலாறு,தமிழ்நாடு,250,-,Paperback
என்.ஸ்ரீராம்,1.இரவோடி,-,-,-,தமிழ்,-,பரிசல்,2025,-,-,700,-,Paperback
"""",2.மீசை வரைந்த புகைப்படம்,-,-,-,தமிழ்,-,நற்றிணை பதிப்பகம்,2020,சிறுகதை,-,150,9788194266600,Paperback
"""",3.என்.ஸ்ரீராமின் படைப்புகள்,-,-,-,தமிழ்,680,தோழமை வெளியீடு,2016,சிறுகதை,-,450,9789380369570,Paperback
