Author,Title,Orginal Author,Translator,Editor,Language,No of pages,Publisher,Year of Published,Category,Subject,Price,ISBN,Book format
"                   ,,",23. ஆலம்,-,-,-,தமிழ்,232,விஷ்ணுபுரம் பதிப்பகம்,2023,நாவல்,-,330,9789395260459,Paper Back
"                   ,,",24. சோற்றுக் கணக்கு (விஷ்ணுபுரம் பதிப்பகம்),-,-,-,தமிழ்,32,விஷ்ணுபுரம் பதிப்பகம்,2023,சிறுகதை,க்ளாசிக்ஸ்,50,-,Paper Back
Translation,25. பலாக்கொட்டைத் தத்துவம்,கே. ஜி. சங்கர பிள்ளை,ஜெயமோகன்,-,தமிழ்,72,விஷ்ணுபுரம் பதிப்பகம்,2023,கவிதை,-,100,9789395260091,Paper Back
"                   ,,",26. படையல்,-,-,-,தமிழ்,248,விஷ்ணுபுரம் பதிப்பகம்,2023,சிறுகதை,-,330,9789395260503,Paper Back
"                   ,,",27. நாவல் கோட்பாடு,-,-,-,தமிழ்,-,விஷ்ணுபுரம் பதிப்பகம்,2023,கட்டுரை,-,200,-,Paper Back
Translation,"28. கொடுங்கோளூர் கண்ணகி
",வி.ஆர்.சந்திரன்,ஜெயமோகன்,-,தமிழ்,-,விஷ்ணுபுரம் பதிப்பகம்,2023,"கட்டுரை,மொழிபெயர்ப்பு",பாரம்பரியம்,210,-,Paper Back
"                   ,,",29. சங்கச் சித்திரங்கள் (விஷ்ணுபுரம் பதிப்பகம்),-,-,-,தமிழ்,-,விஷ்ணுபுரம் பதிப்பகம்,2023,கட்டுரை,தொல்லியல்,300,-,Paper Back
"                   ,,",30. பனிமனிதன் (விஷ்ணுபுரம் பதிப்பகம்),-,-,-,தமிழ்,-,விஷ்ணுபுரம் பதிப்பகம்,2023,நாவல்,-,330,-,Paper Back
"                   ,,",31.நூறு நாற்காலிகள் (விஷ்ணுபுரம் பதிப்பகம்),-,-,-,தமிழ்,-,விஷ்ணுபுரம் பதிப்பகம்,2023,சிறுகதை,-,50,-,Paper Back
"                   ,,",32. காடு (விஷ்ணுபுரம் பதிப்பகம்),-,-,-,தமிழ்,-,விஷ்ணுபுரம் பதிப்பகம்,2023,நாவல்,பிற,650,-,Paper Back
"                   ,,",33.ஒளிரும் பாதை,-,-,-,தமிழ்,-,விஷ்ணுபுரம் பதிப்பகம்,2023,கட்டுரை,வாழ்கை முறை,320,-,Paper Back
Translation,"34. தொடுதிரை
மலையாளக் கவிதைகள்",கல்பட்டா நாராயணன்,ஜெயமோகன்,-,தமிழ்,-,விஷ்ணுபுரம் பதிப்பகம்,2023,"கவிதை,மொழிபெயர்ப்பு",-,100,9789395260077,Paper Back
"                   ,,",35. பத்ம வியூகம் (விஷ்ணுபுரம் பதிப்பகம்),-,-,-,தமிழ்,308,விஷ்ணுபுரம் பதிப்பகம்,2023,சிறுகதை,இந்து மதம்,400,-,Paper Back
"                   ,,",36. மலர்த்துளி,-,-,-,தமிழ்,-,விஷ்ணுபுரம் பதிப்பகம்,2023,சிறுகதை,காதல்,250,-,Paper Back
"                   ,,",37. துணைவன்,-,-,-,தமிழ்,-,விஷ்ணுபுரம் பதிப்பகம்,2023,சிறுகதை,-,210,9789395260053,Paper Back
"                   ,,",38. இரவு (விஷ்ணுபுரம் பதிப்பகம்,-,-,-,தமிழ்,240,விஷ்ணுபுரம் பதிப்பகம்,2023,நாவல்,க்ளாசிக்ஸ்,330,-,Paper Back
"                   ,,",39. வணங்கான்,-,-,-,தமிழ்,40,விஷ்ணுபுரம் பதிப்பகம்,2023,சிறுகதை,-,50,-,Paper Back
Translation,40. Stories of the True (PB),-,Priyamvada,-,English,328,Juggernaut,2023,"Short Story, Translation ",-,499,9789393986658,Paper Back
Translation,41. தல்ஸ்தோயின் கலை,-,ஜெயமோகன்,-,,-,தமிழினி,2023,வாழ்க்கை வரலாறு,-,140,-,Paper Back
"                   ,,",42. எழுதழல் (விஷ்ணுபுரம் பதிப்பகம்),-,-,-,தமிழ்,-,விஷ்ணுபுரம் பதிப்பகம்,2023,நாவல்,இந்து மதம்,-,-,Paper Back
"                   ,,",43. இமைக்கணம் (விஷ்ணுபுரம் பதிப்பகம்),-,-,-,தமிழ்,-,விஷ்ணுபுரம் பதிப்பகம்,2023,நாவல்,இந்து மதம்,900,-,Hardcover
"                   ,,",44. வெண்முகில் நகரம் (விஷ்ணுபுரம் பதிப்பகம்),-,-,-,தமிழ்,-,விஷ்ணுபுரம் பதிப்பகம்,2023,நாவல்,இந்து மதம்,2200,-,Hardcover
"                   ,,",45. பிரயாகை (விஷ்ணுபுரம் பதிப்பகம்),-,-,-,தமிழ்,-,விஷ்ணுபுரம் பதிப்பகம்,2023,நாவல்,இந்து மதம்,2200,-,Hardcover
"                   ,,",46. வண்ணக்கடல் (விஷ்ணுபுரம் பதிப்பகம்),-,-,-,தமிழ்,-,விஷ்ணுபுரம் பதிப்பகம்,2023,நாவல்,இந்து மதம்,1700,-,Hardcover
"                   ,,",47. ரப்பர் (விஷ்ணுபுரம் பதிப்பகம்),-,-,-,தமிழ்,-,விஷ்ணுபுரம் பதிப்பகம்,2023,நாவல்,-,290,-,Paper Back
"                   ,,",48. உலோகம் (விஷ்ணுபுரம் பதிப்பகம்),-,-,-,தமிழ்,-,விஷ்ணுபுரம் பதிப்பகம்,2023,நாவல்,-,220,-,Paper Back
"                   ,,",49. கன்னிநிலம் (விஷ்ணுபுரம் பதிப்பகம்),-,-,-,தமிழ்,-,விஷ்ணுபுரம் பதிப்பகம்,2023,நாவல்,-,250,-,Paper Back
"                   ,,",50. கன்னியாகுமரி (விஷ்ணுபுரம் பதிப்பகம்,-,-,-,தமிழ்,-,விஷ்ணுபுரம் பதிப்பகம்,2023,நாவல்,-,270,-,Paper Back
"                   ,,",51. வெண்கடல் (விஷ்ணுபுரம் பதிப்பகம்),-,-,-,தமிழ்,-,விஷ்ணுபுரம் பதிப்பகம்,2023,சிறுகதை,பிற,280,-,Paper Back
"                   ,,",52. பேய் கதைகளும் தேவதை கதைகளும்,-,-,-,தமிழ்,-,விஷ்ணுபுரம் பதிப்பகம்,2023,சிறுகதை,-,250,-,Paper Back
"                   ,,",53. பொன்னியின் செல்வன் விவாதங்கள்,-,-,-,தமிழ்,-,விஷ்ணுபுரம் பதிப்பகம்,2023,கட்டுரை,-,270,-,Paper Back
"                   ,,",54. நீலம் (விஷ்ணுபுரம் பதிப்பகம்),-,-,-,தமிழ்,336,விஷ்ணுபுரம் பதிப்பகம்,2022,நாவல்,இந்து மதம்,1000,-,Hardcover
"                   ,,",55. மழைப்பாடல் (விஷ்ணுபுரம் பதிப்பகம்),-,-,-,தமிழ்,1008,விஷ்ணுபுரம் பதிப்பகம்,2022,நாவல்,இந்து மதம்,2000,-,Hardcover
"                   ,,",56. விஷ்ணுபுரம்,-,-,-,தமிழ்,1046,விஷ்ணுபுரம் பதிப்பகம்,2022,நாவல்,இந்து மதம்,1300,-,Hardcover
"                   ,,",57. யானை டாக்டர் (விஷ்ணுபுரம் பதிப்பகம்),-,-,-,தமிழ்,64,விஷ்ணுபுரம் பதிப்பகம்,2022,சிறுகதை,சூழலியல்,50,-,Paper Back
"                   ,,",58. நவீனத் தமிழிலக்கிய அறிமுகம் (விஷ்ணுபுரம் பதிப்பகம்),-,-,-,தமிழ்,376,விஷ்ணுபுரம் பதிப்பகம்,2022,கட்டுரை,இலக்கியம்,500,-,Paper Back
"                   ,,",59. திசைகளின் நடுவே (விஷ்ணுபுரம் பதிப்பகம்),-,-,-,தமிழ்,218,விஷ்ணுபுரம் பதிப்பகம்,2022,சிறுகதை,இலக்கியம்,300,-,Paper Back
"                   ,,",60. சிலுவையின் பெயரால் (விஷ்ணுபுரம் பதிப்பகம்),-,-,-,தமிழ்,264,விஷ்ணுபுரம் பதிப்பகம்,2022,கட்டுரை,கிறிஸ்தவம்,320,-,Paper Back
"                   ,,",61. இந்து ஞானமரபில் ஆறு தரிசனங்கள்,-,-,-,தமிழ்,224,விஷ்ணுபுரம் பதிப்பகம்,2022,கட்டுரை,இந்து மதம்,330,-,Paper Back
"                   ,,",62. கண்ணீரைப் பின்தொடர்தல் (விஷ்ணுபுரம் பதிப்பகம்),-,-,-,தமிழ்,256,விஷ்ணுபுரம் பதிப்பகம்,2022,கட்டுரை,-,320,-,Paper Back
